Review ID,Rating,Feedback,ShowTime ID
8266,63,comfortable seats,5718
8267,76,clean theater,1957
8268,57,good length film,4771
8269,82,good plot,6080
8270,40,bad plot,8753
8271,4,good length film,3178
8272,71,comfortable seats,9565
8273,45,clean theater,2470
8274,3,movie too long,2163
8275,70,good plot,8230
8276,53,comfortable seats,5884
8277,12,movie was predictable,7996
8278,31,dirty theater,6348
8279,44,clean theater,3690
8280,21,good length film,383
8281,62,good length film,8581
8282,16,good plot,8092
8283,53,clean theater,8201
8284,64,bad plot,634
8285,32,good plot,9583
8286,40,dirty theater,5782
8287,14,dirty theater,8016
8288,27,good characters,8511
8289,56,bad plot,2833
8290,87,movie was predictable,7898
8291,41,movie was predictable,446
8292,40,dirty theater,8997
8293,85,good length film,6259
8294,78,movie too long,5479
8295,39,good plot,3064
8296,90,movie was predictable,7020
8297,7,bad plot,1392
8298,9,bad plot,1672
8299,22,uncomfortable seats,7492
8300,32,comfortable seats,7381
8301,28,dirty theater,9580
8302,78,bad plot,4700
8303,63,comfortable seats,1336
8304,9,clean theater,5206
8305,66,movie was predictable,785
8306,66,comfortable seats,24
8307,77,bad characters,776
8308,88,good plot,6311
8309,89,movie was engaging,1315
8310,29,movie was engaging,9778
8311,22,bad characters,8778
8312,32,dirty theater,3019
8313,81,clean theater,9548
8314,65,uncomfortable seats,1809
8315,44,bad plot,5954
8316,59,clean theater,9961
8317,12,clean theater,6701
8318,3,good length film,9033
8319,64,movie was predictable,4785
8320,69,movie too long,7868
8321,6,good length film,8138
8322,7,dirty theater,8262
8323,61,comfortable seats,7188
8324,60,movie was engaging,9736
8325,21,good length film,8901
8326,87,uncomfortable seats,9731
8327,9,comfortable seats,9091
8328,71,good characters,3992
8329,42,good characters,6943
8330,74,good length film,8062
8331,83,comfortable seats,4393
8332,52,bad characters,5506
8333,85,comfortable seats,9653
8334,43,movie too long,6138
8335,84,good plot,1809
8336,30,movie too long,80
8337,45,comfortable seats,8813
8338,51,good length film,9550
8339,42,movie was predictable,7926
8340,74,movie too long,7222
8341,8,uncomfortable seats,377
8342,7,movie was predictable,8887
8343,57,dirty theater,4710
8344,25,movie too long,2579
8345,54,uncomfortable seats,1041
8346,13,comfortable seats,3443
8347,86,bad characters,4595
8348,40,comfortable seats,8779
8349,77,bad characters,1018
8350,19,bad plot,8818
8351,37,good plot,4444
8352,61,clean theater,3724
8353,8,movie was predictable,6715
8354,16,movie too long,7529
8355,27,good characters,4099
8356,66,comfortable seats,6187
8357,45,good plot,6157
8358,30,clean theater,2583
8359,43,movie was predictable,2833
8360,4,movie was boring,3162
8361,42,uncomfortable seats,8769
8362,23,good length film,5266
8363,6,uncomfortable seats,5928
8364,20,good characters,1602
8365,63,movie was boring,5418
8366,56,bad characters,7709
8367,55,movie too long,7228
8368,76,dirty theater,5684
8369,39,bad characters,3972
8370,37,uncomfortable seats,1794
8371,4,good characters,2947
8372,32,bad plot,8810
8373,38,bad plot,8727
8374,33,uncomfortable seats,7666
8375,78,comfortable seats,1372
8376,30,movie was boring,5322
8377,28,movie was boring,6626
8378,22,movie was predictable,8543
8379,63,uncomfortable seats,6589
8380,32,good length film,839
8381,48,good plot,8090
8382,78,movie was predictable,2234
8383,33,uncomfortable seats,3589
8384,77,movie was predictable,3556
8385,2,dirty theater,5230
8386,84,bad plot,4488
8387,10,movie was engaging,4228
8388,9,good characters,4906
8389,66,comfortable seats,483
8390,87,bad characters,3477
8391,12,movie was boring,6115
8392,63,movie was engaging,9905
8393,66,good length film,9926
8394,88,comfortable seats,5424
8395,3,clean theater,6693
8396,38,good characters,128
8397,61,good characters,523
8398,28,dirty theater,9383
8399,79,good length film,7386
8400,69,movie was predictable,562
8401,42,movie was boring,1685
8402,10,uncomfortable seats,8192
8403,75,clean theater,1231
8404,19,good length film,783
8405,82,movie too long,2419
8406,53,movie too long,5290
8407,57,comfortable seats,9470
8408,22,comfortable seats,5425
8409,23,movie was engaging,9080
8410,18,movie was engaging,1916
8411,18,movie was boring,867
8412,32,dirty theater,885
8413,46,good characters,8138
8414,22,good length film,74
8415,64,dirty theater,9005
8416,53,good characters,789
8417,28,movie was predictable,4114
8418,57,movie too long,6555
8419,90,movie was predictable,2183
8420,85,good plot,3702
8421,89,movie too long,2021
8422,89,good plot,496
8423,31,good characters,5774
8424,85,movie was predictable,3420
8425,37,bad plot,2779
8426,64,uncomfortable seats,6680
8427,2,clean theater,4945
8428,85,movie was boring,7818
8429,84,good length film,9046
8430,8,good length film,9396
8431,71,movie was boring,5085
8432,74,good length film,9992
8433,85,good characters,8251
8434,78,movie was predictable,5770
8435,86,uncomfortable seats,7569
8436,66,movie too long,3760
8437,48,movie was boring,9391
8438,11,movie too long,7909
8439,75,movie too long,5364
8440,14,movie was predictable,6837
8441,35,good plot,8401
8442,62,movie was predictable,1771
8443,12,uncomfortable seats,5505
8444,56,good length film,9357
8445,31,movie was engaging,3458
8446,31,dirty theater,7126
8447,39,movie too long,5270
8448,70,good length film,9944
8449,36,comfortable seats,1713
8450,14,bad characters,3748
8451,64,comfortable seats,1620
8452,63,dirty theater,4763
8453,50,movie was engaging,6714
8454,77,movie was predictable,5290
8455,19,good plot,3179
8456,9,movie was predictable,6544
8457,30,movie was predictable,9101
8458,70,good characters,2787
8459,47,movie was boring,6209
8460,6,bad plot,8379
8461,86,movie was boring,5577
8462,63,comfortable seats,171
8463,64,clean theater,3474
8464,47,bad plot,7962
8465,62,movie was predictable,2379
8466,54,uncomfortable seats,9707
8467,15,bad plot,9841
8468,80,good characters,586
8469,7,good characters,907
8470,14,bad plot,8570
8471,82,clean theater,8965
8472,54,good characters,6848
8473,27,good plot,3220
8474,4,movie too long,7436
8475,84,movie was predictable,3592
8476,9,movie was boring,2662
8477,68,bad characters,1929
8478,12,comfortable seats,8045
8479,48,dirty theater,5299
8480,50,good plot,8372
8481,2,movie was boring,7482
8482,55,movie too long,8802
8483,5,good length film,1043
8484,43,dirty theater,7417
8485,2,good characters,7193
8486,16,clean theater,7680
8487,71,dirty theater,772
8488,51,movie was predictable,5087
8489,41,movie was predictable,1541
8490,37,movie was engaging,6128
8491,7,movie was boring,1771
8492,34,good length film,4959
8493,75,bad plot,4175
8494,28,bad characters,8647
8495,53,clean theater,8865
8496,58,dirty theater,3543
8497,76,bad plot,2610
8498,33,good plot,729
8499,29,good length film,9493
8500,38,movie was boring,2016
8501,30,uncomfortable seats,7784
8502,37,bad plot,2800
8503,9,dirty theater,9009
8504,40,movie was boring,8559
8505,46,movie was boring,3662
8506,29,bad plot,2162
8507,65,dirty theater,3801
8508,40,good plot,1102
8509,59,uncomfortable seats,4360
8510,3,movie was boring,6955
8511,78,movie was boring,7129
8512,86,comfortable seats,1456
8513,55,movie was predictable,7716
8514,28,clean theater,7215
8515,52,bad characters,9898
8516,17,movie too long,5005
8517,78,clean theater,8522
8518,49,uncomfortable seats,216
8519,23,bad plot,9798
8520,90,good plot,7376
8521,38,bad characters,3860
8522,35,good length film,1887
8523,33,movie too long,9829
8524,41,comfortable seats,2859
8525,71,bad plot,2784
8526,70,bad plot,4109
8527,57,movie was boring,8931
8528,51,good plot,8098
8529,71,movie too long,9875
8530,64,good plot,3184
8531,64,uncomfortable seats,2769
8532,49,good characters,172
8533,39,comfortable seats,6544
8534,16,movie was boring,5466
8535,8,movie was predictable,7321
8536,18,movie was predictable,4912
8537,49,bad characters,3484
8538,52,movie too long,5210
8539,55,movie too long,9758
8540,55,movie was boring,4106
8541,76,bad characters,2421
8542,33,movie was engaging,6426
8543,82,good plot,5502
8544,41,dirty theater,8122
8545,83,comfortable seats,3448
8546,51,movie too long,2621
8547,82,uncomfortable seats,6503
8548,85,movie was boring,5172
8549,17,comfortable seats,5170
8550,2,uncomfortable seats,7064
8551,50,movie was engaging,1440
8552,66,movie was predictable,8561
8553,22,good characters,6759
8554,80,dirty theater,4717
8555,88,movie was predictable,5463
8556,73,good characters,4828
8557,40,bad plot,6639
8558,5,dirty theater,4852
8559,65,clean theater,6006
8560,48,dirty theater,9785
8561,24,movie was boring,139
8562,60,movie was engaging,8116
8563,62,clean theater,6655
8564,5,bad plot,2535
8565,9,movie too long,3154
8566,47,dirty theater,6051
8567,84,good plot,5372
8568,4,movie was engaging,7945
8569,28,movie was boring,7307
8570,50,comfortable seats,4428
8571,6,good length film,1850
8572,31,movie was predictable,6352
8573,64,good plot,570
8574,44,comfortable seats,7174
8575,18,bad plot,1960
8576,62,dirty theater,4383
8577,20,uncomfortable seats,6336
8578,8,good plot,3529
8579,89,comfortable seats,8438
8580,14,movie was boring,287
8581,34,bad plot,8670
8582,51,bad plot,7425
8583,30,clean theater,8144
8584,46,bad plot,9843
8585,22,good characters,497
8586,88,dirty theater,5685
8587,90,dirty theater,2321
8588,80,clean theater,7239
8589,35,uncomfortable seats,6451
8590,44,movie was engaging,8823
8591,71,bad characters,3117
8592,53,good characters,2041
8593,19,clean theater,6721
8594,72,movie was boring,945
8595,13,good characters,2600
8596,19,good plot,3750
8597,42,good length film,3674
8598,66,comfortable seats,4822
8599,5,movie was engaging,3009
8600,19,good length film,7020
8601,42,uncomfortable seats,6015
8602,79,clean theater,2104
8603,11,clean theater,8369
8604,64,dirty theater,5315
8605,62,movie was boring,6989
8606,34,movie too long,8997
8607,53,clean theater,8587
8608,51,dirty theater,4556
8609,22,clean theater,5052
8610,2,good length film,9524
8611,9,bad characters,6896
8612,89,comfortable seats,6795
8613,25,bad plot,4017
8614,46,clean theater,251
8615,81,bad plot,6401
8616,12,dirty theater,8444
8617,52,movie was boring,9463
8618,77,movie was predictable,97
8619,54,uncomfortable seats,8213
8620,4,movie was predictable,4088
8621,21,good plot,2377
8622,81,dirty theater,5449
8623,29,movie was boring,5371
8624,10,uncomfortable seats,4739
8625,89,comfortable seats,7641
8626,75,movie was predictable,824
8627,42,dirty theater,3188
8628,68,movie was boring,991
8629,39,uncomfortable seats,7494
8630,16,movie too long,55
8631,24,good length film,4772
8632,22,clean theater,4778
8633,2,bad plot,4099
8634,11,dirty theater,6786
8635,20,movie too long,8238
8636,89,dirty theater,285
8637,71,comfortable seats,5210
8638,68,clean theater,4568
8639,23,movie was engaging,1453
8640,17,dirty theater,4713
8641,47,movie was predictable,4742
8642,72,movie was boring,5290
8643,71,dirty theater,986
8644,60,movie was boring,286
8645,57,clean theater,8537
8646,22,movie was predictable,640
8647,71,bad plot,2512
8648,34,comfortable seats,7280
8649,18,movie was engaging,205
8650,85,movie was boring,3467
8651,68,dirty theater,8807
8652,76,clean theater,4767
8653,44,movie was predictable,2062
8654,3,good plot,9242
8655,28,bad characters,61
8656,40,bad plot,666
8657,17,movie was engaging,6987
8658,2,uncomfortable seats,2925
8659,44,movie too long,2771
8660,8,dirty theater,2057
8661,56,good characters,3508
8662,29,movie too long,7712
8663,60,comfortable seats,6587
8664,72,good length film,1375
8665,81,good plot,7670
8666,87,bad characters,6696
8667,26,movie was predictable,5387
8668,72,good plot,5500
8669,9,comfortable seats,4548
8670,4,good length film,2257
8671,35,bad plot,8461
8672,34,movie was engaging,2969
8673,31,dirty theater,2154
8674,23,movie too long,8622
8675,9,good characters,8916
8676,29,movie was engaging,2711
8677,52,comfortable seats,4339
8678,49,uncomfortable seats,4244
8679,89,good length film,2879
8680,74,clean theater,8989
8681,62,bad plot,6281
8682,67,clean theater,3631
8683,29,good plot,4786
8684,37,dirty theater,7811
8685,74,movie was boring,633
8686,38,movie was predictable,4417
8687,10,movie was engaging,4744
8688,47,movie was boring,5194
8689,62,uncomfortable seats,6482
8690,12,good characters,508
8691,8,movie was engaging,6987
8692,59,bad characters,9007
8693,40,clean theater,4534
8694,6,movie was boring,1294
8695,5,good plot,5998
8696,31,dirty theater,2519
8697,48,bad plot,2113
8698,52,bad characters,5016
8699,65,movie was boring,1324
8700,43,clean theater,1945
8701,90,bad plot,7677
8702,63,movie was predictable,9807
8703,7,movie was boring,7521
8704,49,good plot,5896
8705,76,good characters,2698
8706,68,movie was engaging,1934
8707,90,comfortable seats,1685
8708,39,dirty theater,6658
8709,9,good plot,660
8710,19,movie too long,1302
8711,74,movie too long,4172
8712,71,movie was engaging,4987
8713,90,good length film,4289
8714,62,uncomfortable seats,7842
8715,22,good plot,1930
8716,27,good characters,390
8717,43,movie too long,9386
8718,19,clean theater,6458
8719,29,good length film,4197
8720,72,bad plot,4371
8721,42,good length film,8182
8722,76,good characters,5238
8723,71,bad characters,9508
8724,24,movie was engaging,4996
8725,5,good plot,6755
8726,58,good plot,906
8727,69,bad characters,8244
8728,4,bad characters,8629
8729,49,dirty theater,8994
8730,80,comfortable seats,385
8731,32,movie too long,6724
8732,63,dirty theater,2061
8733,12,movie too long,1642
8734,67,uncomfortable seats,1909
8735,50,movie was predictable,9915
8736,4,good length film,2684
8737,39,good length film,601
8738,67,movie was boring,5419
8739,10,good plot,8088
8740,22,good characters,1286
8741,74,good plot,5006
8742,72,comfortable seats,853
8743,28,uncomfortable seats,4477
8744,65,bad plot,1925
8745,52,uncomfortable seats,6993
8746,69,good characters,2749
8747,31,bad plot,4795
8748,31,good characters,2577
8749,79,good plot,8404
8750,27,good characters,4008
8751,28,uncomfortable seats,1158
8752,82,bad plot,3078
8753,24,movie was boring,9458
8754,27,uncomfortable seats,8521
8755,76,bad plot,7211
8756,55,good plot,2637
8757,25,dirty theater,413
8758,43,clean theater,6396
8759,86,movie was predictable,6227
8760,75,movie was predictable,6376
8761,36,comfortable seats,2962
8762,90,uncomfortable seats,5112
8763,72,dirty theater,3285
8764,45,uncomfortable seats,3410
8765,25,movie was engaging,3705
8766,73,clean theater,3060
8767,40,movie was predictable,9392
8768,2,movie was predictable,3018
8769,87,clean theater,3613
8770,88,bad characters,1499
8771,74,comfortable seats,845
8772,78,good length film,4979
8773,39,uncomfortable seats,2377
8774,70,bad plot,3137
8775,42,good plot,396
8776,38,movie was boring,8393
8777,5,clean theater,1342
8778,49,comfortable seats,2212
8779,89,good characters,7109
8780,20,uncomfortable seats,4080
8781,39,movie too long,1303
8782,42,bad plot,1774
8783,74,bad characters,6591
8784,55,movie was boring,8071
8785,2,clean theater,994
8786,17,bad plot,9159
8787,68,movie was boring,3045
8788,28,movie was boring,5218
8789,15,uncomfortable seats,2600
8790,41,movie was boring,4317
8791,55,movie was boring,1645
8792,15,movie was boring,9235
8793,48,movie too long,222
8794,26,movie was predictable,5039
8795,50,good length film,317
8796,45,uncomfortable seats,6990
8797,8,bad characters,2608
8798,76,dirty theater,6078
8799,42,good characters,9604
8800,8,comfortable seats,578
8801,76,bad characters,2453
8802,14,good plot,1440
8803,46,movie was boring,3894
8804,44,movie too long,3694
8805,37,movie too long,9047
8806,62,movie was predictable,4185
8807,8,good plot,6024
8808,42,good length film,7335
8809,8,clean theater,809
8810,68,movie too long,1111
8811,7,bad plot,6000
8812,80,bad plot,2799
8813,89,clean theater,8837
8814,86,movie was engaging,9601
8815,87,movie was predictable,2222
8816,38,bad plot,3266
8817,9,movie was predictable,4086
8818,82,movie was boring,7545
8819,37,movie too long,3881
8820,46,movie was boring,5449
8821,81,movie was boring,1258
8822,43,movie was engaging,7581
8823,77,uncomfortable seats,327
8824,14,movie was engaging,8940
8825,23,bad characters,7101
8826,5,clean theater,545
8827,45,comfortable seats,5851
8828,12,uncomfortable seats,3512
8829,7,movie was boring,1021
8830,36,bad plot,6372
8831,21,clean theater,1485
8832,61,good plot,8426
8833,57,good characters,4896
8834,52,bad characters,7264
8835,42,comfortable seats,2418
8836,9,good length film,9735
8837,27,bad plot,9833
8838,81,clean theater,8289
8839,13,comfortable seats,6488
8840,52,uncomfortable seats,5124
8841,86,bad plot,3294
8842,21,good plot,5986
8843,5,movie was boring,5961
8844,58,movie was predictable,2869
8845,14,movie was boring,1120
8846,10,comfortable seats,6712
8847,37,dirty theater,5759
8848,19,good plot,5989
8849,89,comfortable seats,9484
8850,38,movie was predictable,3540
8851,33,good plot,5738
8852,5,clean theater,3838
8853,42,dirty theater,5184
8854,63,movie was engaging,5896
8855,79,movie was engaging,2885
8856,87,movie too long,7331
8857,64,bad plot,620
8858,80,movie too long,6211
8859,54,good plot,364
8860,76,dirty theater,3982
8861,52,movie was boring,7984
8862,53,movie was boring,6462
8863,45,good plot,6727
8864,62,good length film,8933
8865,43,good plot,3499
8866,70,dirty theater,6267
8867,48,good plot,2346
8868,78,movie was boring,509
8869,63,dirty theater,231
8870,19,movie was boring,4346
8871,46,bad plot,6283
8872,89,movie too long,8878
8873,72,good characters,6197
8874,36,movie was engaging,6781
8875,53,dirty theater,6753
8876,88,comfortable seats,698
8877,5,dirty theater,4038
8878,17,movie was engaging,8610
8879,39,movie was predictable,589
8880,55,movie too long,5107
8881,57,dirty theater,2331
8882,15,movie was engaging,293
8883,15,uncomfortable seats,993
8884,38,movie was boring,3703
8885,85,clean theater,2809
8886,14,dirty theater,5757
8887,17,good length film,2038
8888,59,movie was engaging,2901
8889,67,movie was boring,2434
8890,22,bad characters,6723
8891,33,clean theater,5032
8892,25,good length film,1321
8893,19,bad plot,742
8894,81,comfortable seats,3557
8895,47,uncomfortable seats,3397
8896,68,movie was boring,9882
8897,69,good characters,7294
8898,60,movie too long,8560
8899,34,movie was engaging,4350
8900,87,comfortable seats,2964
8901,63,good characters,9923
8902,14,uncomfortable seats,8700
8903,67,bad plot,4659
8904,82,good length film,6863
8905,52,good plot,6809
8906,71,dirty theater,8043
8907,25,uncomfortable seats,4412
8908,77,good characters,3206
8909,81,movie was predictable,9950
8910,55,bad characters,1728
8911,88,comfortable seats,7804
8912,57,movie was predictable,4030
8913,28,movie was boring,3964
8914,2,clean theater,8411
8915,23,movie was predictable,7236
8916,79,comfortable seats,9177
8917,14,movie was predictable,189
8918,26,good plot,6958
8919,49,movie too long,3354
8920,23,movie was engaging,1564
8921,73,good characters,5720
8922,8,bad characters,906
8923,35,dirty theater,9428
8924,63,movie was engaging,7003
8925,47,movie was predictable,5564
8926,30,bad plot,77
8927,55,good characters,2531
8928,52,dirty theater,6283
8929,87,good plot,7170
8930,49,good plot,429
8931,57,clean theater,3906
8932,35,dirty theater,2016
8933,51,dirty theater,5523
8934,89,good characters,8466
8935,25,movie was predictable,6416
8936,87,movie was boring,8791
8937,8,uncomfortable seats,5806
8938,83,comfortable seats,7600
8939,72,comfortable seats,9437
8940,41,movie was engaging,7902
8941,84,movie too long,7500
8942,15,clean theater,9976
8943,13,uncomfortable seats,5396
8944,83,movie too long,9306
8945,31,dirty theater,8402
8946,84,bad plot,3672
8947,11,uncomfortable seats,9474
8948,29,movie was predictable,758
8949,73,bad plot,6174
8950,74,movie was predictable,1432
8951,12,movie too long,7835
8952,90,movie was predictable,8678
8953,6,movie was predictable,1813
8954,56,movie was boring,8270
8955,32,movie was predictable,9566
8956,36,movie was boring,6211
8957,60,movie too long,9931
8958,83,comfortable seats,7493
8959,50,movie too long,6845
8960,14,dirty theater,4039
8961,69,movie was boring,8394
8962,55,movie was boring,2232
8963,62,good length film,9578
8964,58,good characters,4524
8965,54,movie was engaging,6656
8966,16,clean theater,3307
8967,84,movie was boring,6131
8968,17,movie too long,1083
8969,84,movie was engaging,6313
8970,28,uncomfortable seats,4718
8971,18,good characters,4342
8972,34,movie too long,5655
8973,29,good characters,6782
8974,87,movie was boring,1570
8975,58,movie too long,8238
8976,71,clean theater,6102
8977,12,clean theater,8115
8978,12,good characters,5594
8979,63,movie was predictable,1873
8980,79,good plot,8491
8981,76,uncomfortable seats,4235
8982,82,bad plot,5785
8983,38,uncomfortable seats,4465
8984,73,uncomfortable seats,3092
8985,43,bad plot,1150
8986,4,bad plot,5783
8987,41,bad plot,5040
8988,65,movie was predictable,5141
8989,34,bad characters,7816
8990,69,clean theater,2406
8991,76,comfortable seats,7938
8992,20,bad characters,6748
8993,46,movie too long,354
8994,74,uncomfortable seats,5035
8995,20,clean theater,1723
8996,45,movie was predictable,2188
8997,2,movie was engaging,7912
8998,53,good characters,1253
8999,37,comfortable seats,194
9000,13,good characters,5345
9001,47,good plot,8899
9002,71,movie too long,7217
9003,58,movie was predictable,3095
9004,6,bad characters,6196
9005,62,movie was predictable,1365
9006,85,movie was predictable,1729
9007,65,bad plot,651
9008,60,movie was boring,217
9009,38,movie too long,2654
9010,31,bad characters,6956
9011,56,good length film,1251
9012,48,movie too long,1817
9013,11,movie was engaging,1156
9014,50,good length film,3715
9015,65,good plot,6901
9016,51,bad plot,2853
9017,52,movie was boring,3750
9018,10,good length film,3837
9019,39,movie was boring,3170
9020,77,movie was engaging,9882
9021,10,movie was boring,5719
9022,14,dirty theater,9560
9023,25,dirty theater,8832
9024,55,good characters,83
9025,81,dirty theater,797
9026,16,movie was predictable,4090
9027,26,uncomfortable seats,7574
9028,29,good characters,4658
9029,32,bad plot,3358
9030,40,clean theater,4877
9031,46,comfortable seats,5827
9032,34,movie too long,9907
9033,80,bad characters,5338
9034,28,clean theater,7515
9035,42,good plot,4294
9036,46,movie too long,9851
9037,4,bad characters,4769
9038,22,clean theater,9767
9039,25,movie was predictable,3901
9040,78,dirty theater,8219
9041,86,good length film,4548
9042,21,movie was boring,9041
9043,55,good length film,3585
9044,47,movie was boring,3768
9045,63,movie was engaging,1685
9046,6,clean theater,5597
9047,55,movie was engaging,8198
9048,5,dirty theater,1227
9049,11,clean theater,4903
9050,55,good length film,9859
9051,34,movie was predictable,5033
9052,59,movie too long,9063
9053,32,good plot,1983
9054,33,bad plot,2947
9055,12,good characters,1731
9056,65,bad plot,4053
9057,40,movie was predictable,1630
9058,44,movie was engaging,2191
9059,65,clean theater,7805
9060,56,clean theater,2490
9061,5,movie was predictable,540
9062,63,clean theater,2801
9063,28,comfortable seats,3614
9064,56,movie too long,6048
9065,25,comfortable seats,5114
9066,28,uncomfortable seats,2670
9067,11,uncomfortable seats,3663
9068,32,bad plot,4857
9069,84,comfortable seats,4327
9070,87,good plot,8486
9071,12,movie was engaging,8069
9072,14,good characters,2818
9073,28,movie was predictable,5734
9074,44,dirty theater,9250
9075,66,uncomfortable seats,2669
9076,43,dirty theater,6850
9077,50,movie was engaging,7590
9078,36,good plot,3834
9079,57,uncomfortable seats,7047
9080,69,good length film,8359
9081,55,uncomfortable seats,315
9082,52,dirty theater,5874
9083,57,clean theater,3062
9084,63,movie was engaging,4256
9085,9,comfortable seats,3049
9086,83,good plot,9284
9087,28,comfortable seats,2912
9088,71,movie was engaging,2876
9089,16,clean theater,7379
9090,38,movie too long,8036
9091,7,bad plot,5182
9092,29,bad characters,6559
9093,4,uncomfortable seats,5649
9094,30,movie too long,341
9095,2,clean theater,6971
9096,25,clean theater,8221
9097,40,movie too long,169
9098,55,movie was boring,4731
9099,24,uncomfortable seats,1755
9100,31,movie was boring,5137
9101,65,uncomfortable seats,3909
9102,33,good characters,7297
9103,84,good plot,5284
9104,49,movie was predictable,8558
9105,46,movie was boring,5053
9106,47,clean theater,9037
9107,53,bad plot,776
9108,36,bad characters,9272
9109,19,clean theater,2302
9110,74,movie was engaging,6257
9111,13,good characters,8548
9112,83,movie too long,2901
9113,36,good characters,6199
9114,36,clean theater,11
9115,21,movie too long,3362
9116,65,bad plot,4626
9117,70,uncomfortable seats,1062
9118,36,good plot,832
9119,8,movie was boring,6808
9120,62,clean theater,4159
9121,48,good plot,6348
9122,67,clean theater,5807
9123,70,good characters,9342
9124,2,good characters,1387
9125,6,comfortable seats,8664
9126,4,good characters,598
9127,48,dirty theater,6677
9128,3,bad characters,5622
9129,60,good length film,7039
9130,34,bad plot,1443
9131,28,movie was predictable,3330
9132,78,bad plot,243
9133,25,bad characters,8861
9134,46,bad plot,9938
9135,54,clean theater,7611
9136,22,movie was boring,7207
9137,81,movie was engaging,4175
9138,57,bad plot,861
9139,38,good plot,8056
9140,43,bad plot,9804
9141,51,bad plot,9084
9142,46,good length film,595
9143,20,uncomfortable seats,472
9144,78,movie was engaging,9885
9145,8,bad plot,9270
9146,78,good characters,5580
9147,5,good characters,5366
9148,15,movie was predictable,3132
9149,63,movie too long,3775
9150,64,good length film,6863
9151,46,uncomfortable seats,9192
9152,7,uncomfortable seats,9268
9153,50,uncomfortable seats,7237
9154,80,good length film,265
9155,36,good plot,7136
9156,85,movie was predictable,7274
9157,42,good length film,8810
9158,34,clean theater,2696
9159,63,clean theater,8278
9160,45,movie was predictable,9515
9161,25,bad plot,2002
9162,8,bad plot,7664
9163,88,good length film,4367
9164,63,good plot,8364
9165,39,movie was boring,13
9166,38,comfortable seats,8345
9167,82,good plot,2308
9168,30,movie was engaging,370
9169,63,good plot,8579
9170,9,clean theater,1919
9171,64,comfortable seats,8061
9172,12,bad plot,1259
9173,78,comfortable seats,6030
9174,89,movie was predictable,7330
9175,49,movie was boring,209
9176,28,clean theater,5071
9177,68,good length film,703
9178,35,bad characters,1177
9179,76,bad characters,5324
9180,59,uncomfortable seats,4577
9181,25,movie was engaging,9006
9182,84,movie was engaging,4379
9183,61,bad characters,3310
9184,82,movie was engaging,4505
9185,82,dirty theater,9931
9186,25,comfortable seats,8837
9187,67,movie too long,7610
9188,77,clean theater,2832
9189,64,good plot,7905
9190,35,bad plot,7525
9191,51,movie was engaging,9960
9192,31,movie was boring,6618
9193,6,good length film,6292
9194,10,clean theater,4239
9195,10,clean theater,166
9196,86,bad characters,4761
9197,15,movie too long,7225
9198,30,uncomfortable seats,176
9199,18,bad plot,5150
9200,21,comfortable seats,1583
9201,74,movie too long,7894
9202,49,comfortable seats,2343
9203,88,movie was predictable,6983
9204,22,good plot,8291
9205,57,movie too long,8824
9206,70,movie was boring,3671
9207,79,good length film,7814
9208,74,movie was engaging,9055
9209,34,movie was engaging,4680
9210,59,good plot,377
9211,88,good plot,2235
9212,31,bad plot,6348
9213,57,dirty theater,2125
9214,7,movie too long,7383
9215,5,dirty theater,60
9216,69,uncomfortable seats,2475
9217,32,uncomfortable seats,4314
9218,90,movie was boring,3669
9219,18,bad plot,2528
9220,18,movie was predictable,5816
9221,68,uncomfortable seats,3942
9222,45,movie was engaging,7122
9223,7,clean theater,7001
9224,27,good plot,1970
9225,13,bad plot,9500
9226,27,bad plot,3933
9227,84,comfortable seats,335
9228,89,uncomfortable seats,1825
9229,77,good length film,7761
9230,24,movie was predictable,3142
9231,14,good plot,813
9232,34,movie was boring,7577
9233,76,movie too long,1663
9234,60,movie too long,1147
9235,61,movie was engaging,3
9236,21,uncomfortable seats,6960
9237,17,comfortable seats,3218
9238,34,movie was boring,8458
9239,68,bad characters,7979
9240,46,comfortable seats,4254
9241,18,good characters,9513
9242,75,good plot,1192
9243,60,movie was engaging,8441
9244,13,clean theater,1891
9245,47,movie was boring,6616
9246,50,good plot,7393
9247,77,uncomfortable seats,3219
9248,30,movie was boring,8808
9249,39,bad characters,8720
9250,13,clean theater,2515
9251,17,bad plot,308
9252,70,good plot,4056
9253,21,good plot,2926
9254,22,clean theater,8074
9255,40,good length film,1612
9256,47,movie was boring,110
9257,90,good length film,1894
9258,62,good characters,911
9259,44,good length film,1127
9260,48,movie was engaging,6817
9261,28,movie too long,7356
9262,7,comfortable seats,5074
9263,43,bad characters,9746
9264,61,good length film,1049
9265,52,dirty theater,6605
9266,64,bad plot,746
9267,9,good length film,1100
9268,21,clean theater,4679
9269,29,movie was boring,2710
9270,12,good characters,5340
9271,59,movie was predictable,1419
9272,35,movie too long,2250
9273,44,dirty theater,2217
9274,23,good characters,9294
9275,90,uncomfortable seats,2063
9276,70,bad plot,7473
9277,76,good length film,2386
9278,2,bad plot,8158
9279,54,good characters,9836
9280,53,uncomfortable seats,6101
9281,82,good characters,3604
9282,53,good length film,9267
9283,58,bad plot,4354
9284,65,uncomfortable seats,1510
9285,50,bad characters,5772
9286,77,good plot,4415
9287,46,movie was boring,9873
9288,20,clean theater,1177
9289,32,good characters,4691
9290,35,bad characters,6174
9291,4,bad characters,4082
